kind,file,owner,member,signature,param_index,old,new,scope,phase,confidence,status,notes
method,LoadingScreenFillBarOp,LoadingScreenFillBarOp,,,,method192,setChunkEnvironment,LoadingScreenFillBarOp,module,high,approved,
method,LoadingScreenFillBarOp,LoadingScreenFillBarOp,,,,method193,clearStaticState,LoadingScreenFillBarOp,module,high,approved,
method,LoadingScreenFillBarOp,LoadingScreenFillBarOp,,,,method194,generateVolumeNoise,LoadingScreenFillBarOp,module,high,approved,
method,LoadingScreenFillBarOp,LoadingScreenFillBarOp,,,,method195,isObjectModelTypeReady,LoadingScreenFillBarOp,module,high,approved,
method,LoadingScreenFillBarOp,LoadingScreenFillBarOp,,,,method196,drawHorizontalLineClipped,LoadingScreenFillBarOp,module,high,approved,
method,LoadingScreenFillBarOp,LoadingScreenFillBarOp,,,,method197,getCurrentPlane,LoadingScreenFillBarOp,module,high,approved,
method,LoadingScreenFillBarOp,LoadingScreenFillBarOp,,,,method198,setActiveWidgetDragSource,LoadingScreenFillBarOp,module,high,approved,
field,LoadingScreenImpl,LoadingScreenImpl,,,,aBoolean5011,forceElementReinitialize,LoadingScreenImpl,module,high,approved,
field,LoadingScreenImpl,LoadingScreenImpl,,,,aClass287_5006,typeDefinition,LoadingScreenImpl,module,high,approved,
field,LoadingScreenImpl,LoadingScreenImpl,,,,aHa5010,lastToolkit,LoadingScreenImpl,module,high,approved,
field,LoadingScreenImpl,LoadingScreenImpl,,,,aHa5010,lastToolkit,LoadingScreenImpl,module,high,approved,[auto-conflict-resolve: LoadingScreenImpl:aHa5010 -> lastToolkit]
field,LoadingScreenImpl,LoadingScreenImpl,,,,anInterface1Array5012,elements,LoadingScreenImpl,module,high,approved,
field,LoadingScreenImpl,LoadingScreenImpl,,,,anInterface1Array5012,elements,LoadingScreenImpl,module,high,approved,
method,LoadingScreenImpl,LoadingScreenImpl,,,,method1447,clearStaticState,LoadingScreenImpl,module,high,approved,
method,LoadingScreenImpl,LoadingScreenImpl,,,,method1448,pushSystemLoadingMessage,LoadingScreenImpl,module,high,approved,
method,LoadingScreenImpl,LoadingScreenImpl,,,,method1449,getSceneEntityNodeAt,LoadingScreenImpl,module,high,approved,
method,LoadingScreenLayout,LoadingScreenLayout,,,,method51,getAmbientSoundManager,LoadingScreenLayout,module,high,approved,
field,LoadingScreenOp,LoadingScreenOp,,,,aClass324_4637,fontRenderer,LoadingScreenOp,module,high,approved,
field,LoadingScreenOp,LoadingScreenOp,,,,aClass369_4635,layout,LoadingScreenOp,module,high,approved,
field,LoadingScreenOp,LoadingScreenOp,,,,aClass45_4631,fontArchive,LoadingScreenOp,module,high,approved,
field,LoadingScreenOp,LoadingScreenOp,,,,aClass45_4632,fontSpriteArchive,LoadingScreenOp,module,high,approved,
field,LoadingScreenOp,LoadingScreenOp,,,,aClass60_4636,spriteBarLayoutCache,LoadingScreenOp,module,high,approved,
field,LoadingScreenOp,LoadingScreenOp,,,,aLong4640,stageProgressTimestamp,LoadingScreenOp,module,high,approved,
field,LoadingScreenOp,LoadingScreenOp,,,,anInt4630,lastStageProgress,LoadingScreenOp,module,high,approved,
method,LoadingScreenOp,LoadingScreenOp,,,,method178,drawFrame,LoadingScreenOp,module,high,approved,
method,LoadingScreenOp,LoadingScreenOp,,,,method179,decodeSpriteBarLayout,LoadingScreenOp,module,high,approved,
method,LoadingScreenOp,LoadingScreenOp,,,,method180,clearStaticState,LoadingScreenOp,module,high,approved,
method,LoadingScreenOp,LoadingScreenOp,,,,method181,removeNpcAmbientSound,LoadingScreenOp,module,high,approved,
method,LoadingScreenOp,LoadingScreenOp,,,,method182,drawProgress,LoadingScreenOp,module,high,approved,
method,LoadingScreenOp,LoadingScreenOp,,,,method183,getProgressScaled,LoadingScreenOp,module,high,approved,
field,LoadingScreenRenderer,LoadingScreenRenderer,,,,aBoolean3908,redrawRequested,LoadingScreenRenderer,module,high,approved,
field,LoadingScreenRenderer,LoadingScreenRenderer,,,,aBoolean3910,stopRequested,LoadingScreenRenderer,module,high,approved,
field,LoadingScreenRenderer,LoadingScreenRenderer,,,,aClass46_3913,activeWidget,LoadingScreenRenderer,module,high,approved,
field,LoadingScreenRenderer,LoadingScreenRenderer,,,,aClass56_3916,currentStage,LoadingScreenRenderer,module,high,approved,
field,LoadingScreenRenderer,LoadingScreenRenderer,,,,aLong3914,transitionStartTime,LoadingScreenRenderer,module,high,approved,
field,LoadingScreenRenderer,LoadingScreenRenderer,,,,aLong3917,stageTimestamp,LoadingScreenRenderer,module,high,approved,
field,LoadingScreenRenderer,LoadingScreenRenderer,,,,aString3921,statusText,LoadingScreenRenderer,module,high,approved,
field,LoadingScreenRenderer,LoadingScreenRenderer,,,,anInt3915,stageProgress,LoadingScreenRenderer,module,high,approved,
field,LoadingScreenRenderer,LoadingScreenRenderer,,,,anInt3920,renderIterationCount,LoadingScreenRenderer,module,high,approved,
field,LoadingScreenRenderer,LoadingScreenRenderer,,,,anInterface16_3907,activeLoadingScreen,LoadingScreenRenderer,module,high,approved,
field,LoadingScreenRenderer,LoadingScreenRenderer,,,,anInterface16_3907,activeLoadingScreen,LoadingScreenRenderer,module,high,approved,
field,LoadingScreenRenderer,LoadingScreenRenderer,,,,anInterface16_3919,previousLoadingScreen,LoadingScreenRenderer,module,high,approved,
field,LoadingScreenRenderer,LoadingScreenRenderer,,,,anInterface16_3919,previousLoadingScreen,LoadingScreenRenderer,module,high,approved,
method,LoadingScreenRenderer,LoadingScreenRenderer,,,,method2315,getDisplayedProgress,LoadingScreenRenderer,module,high,approved,
method,LoadingScreenRenderer,LoadingScreenRenderer,,,,method2316,setStageStatus,LoadingScreenRenderer,module,high,approved,
method,LoadingScreenRenderer,LoadingScreenRenderer,,,,method2317,clearStaticState,LoadingScreenRenderer,module,high,approved,
method,LoadingScreenRenderer,LoadingScreenRenderer,,,,method2318,getStatusText,LoadingScreenRenderer,module,high,approved,
method,LoadingScreenRenderer,LoadingScreenRenderer,,,,method2319,stop,LoadingScreenRenderer,module,high,approved,
method,LoadingScreenRenderer,LoadingScreenRenderer,,,,method2320,getStageProgress,LoadingScreenRenderer,module,high,approved,
method,LoadingScreenRenderer,LoadingScreenRenderer,,,,method2321,setLoadingScreen,LoadingScreenRenderer,module,high,approved,
method,LoadingScreenRenderer,LoadingScreenRenderer,,,,method2322,isScreenTransitionComplete,LoadingScreenRenderer,module,high,approved,
method,LoadingScreenRenderer,LoadingScreenRenderer,,,,method2323,getStageTimestamp,LoadingScreenRenderer,module,high,approved,
method,LoadingScreenRenderer,LoadingScreenRenderer,,,,method2324,getCurrentStage,LoadingScreenRenderer,module,high,approved,
method,LoadingScreenRenderer,LoadingScreenRenderer,,,,method2325,getRenderIterationCount,LoadingScreenRenderer,module,high,approved,
method,LoadingScreenRenderer,LoadingScreenRenderer,,,,method2326,requestRedraw,LoadingScreenRenderer,module,high,approved,
field,LoadingScreenScrollingBarLayout,LoadingScreenScrollingBarLayout,,,,anInt10177,scrollSpeed,LoadingScreenScrollingBarLayout,module,high,approved,
method,LoadingScreenScrollingBarLayout,LoadingScreenScrollingBarLayout,,,,method3575,drawClippedVerticalEdges,LoadingScreenScrollingBarLayout,module,high,approved,
method,LoadingScreenScrollingBarLayout,LoadingScreenScrollingBarLayout,,,,method3576,orVisibilityFlag,LoadingScreenScrollingBarLayout,module,high,approved,
method,LoadingScreenScrollingBarLayout,LoadingScreenScrollingBarLayout,,,,method3577,getOrLoadSprite,LoadingScreenScrollingBarLayout,module,high,approved,
method,LoadingScreenScrollingBarLayout,LoadingScreenScrollingBarLayout,,,,method3578,postDummyEvent,LoadingScreenScrollingBarLayout,module,high,approved,
field,LoadingScreenScrollingBarOp,LoadingScreenScrollingBarOp,,,,aClass207Array9929,cachedIndexedSprites,LoadingScreenScrollingBarOp,module,high,approved,
field,LoadingScreenScrollingBarOp,LoadingScreenScrollingBarOp,,,,aClass262_9931,pendingNodeQueue,LoadingScreenScrollingBarOp,module,high,approved,
field,LoadingScreenScrollingBarOp,LoadingScreenScrollingBarOp,,,,anIntArray9932,scratchOffsets,LoadingScreenScrollingBarOp,module,high,approved,
method,LoadingScreenScrollingBarOp,LoadingScreenScrollingBarOp,,,,method186,drawScrollingFill,LoadingScreenScrollingBarOp,module,high,approved,
method,LoadingScreenScrollingBarOp,LoadingScreenScrollingBarOp,,,,method190,clearStaticState,LoadingScreenScrollingBarOp,module,high,approved,
field,LoadingScreenSolidFillLayout,LoadingScreenSolidFillLayout,,,,aBigInteger4896,rsaExponent,LoadingScreenSolidFillLayout,module,high,approved,
field,LoadingScreenSolidFillLayout,LoadingScreenSolidFillLayout,,,,aClass351_4905,clientPacket44,LoadingScreenSolidFillLayout,module,high,approved,
field,LoadingScreenSolidFillLayout,LoadingScreenSolidFillLayout,,,,aClass351_4907,clientPacket48,LoadingScreenSolidFillLayout,module,high,approved,
field,LoadingScreenSolidFillLayout,LoadingScreenSolidFillLayout,,,,aFrame4904,loadingFrame,LoadingScreenSolidFillLayout,module,high,approved,
field,LoadingScreenSolidFillLayout,LoadingScreenSolidFillLayout,,,,anInt4899,fillColor,LoadingScreenSolidFillLayout,module,high,approved,
field,LoadingScreenSolidFillLayout,LoadingScreenSolidFillLayout,,,,anIntArray4906,scratchValues,LoadingScreenSolidFillLayout,module,high,approved,
method,LoadingScreenSolidFillLayout,LoadingScreenSolidFillLayout,,,,method490,decodeClientCookieUtil,LoadingScreenSolidFillLayout,module,high,approved,
method,LoadingScreenSolidFillLayout,LoadingScreenSolidFillLayout,,,,method491,clearVisibilityGrid,LoadingScreenSolidFillLayout,module,high,approved,
method,LoadingScreenSolidFillLayout,LoadingScreenSolidFillLayout,,,,method492,clearStaticState,LoadingScreenSolidFillLayout,module,high,approved,
method,LoadingScreenSolidFillLayout,LoadingScreenSolidFillLayout,,,,method493,advanceLoadingState,LoadingScreenSolidFillLayout,module,high,approved,
method,LoadingScreenSolidFillLayout,LoadingScreenSolidFillLayout,,,,method494,getOrientationMask,LoadingScreenSolidFillLayout,module,high,approved,
method,LoadingScreenSolidFillLayout,LoadingScreenSolidFillLayout,,,,method51,getAmbientSoundManager,LoadingScreenSolidFillLayout,module,high,approved,
field,LoadingScreenSolidFillOp,LoadingScreenSolidFillOp,,,,aClass52_4671,layout,LoadingScreenSolidFillOp,module,high,approved,
method,LoadingScreenSolidFillOp,LoadingScreenSolidFillOp,,,,method1352,playMusicTrack,LoadingScreenSolidFillOp,module,high,approved,
method,LoadingScreenSolidFillOp,LoadingScreenSolidFillOp,,,,method1353,findSceneEntityAt,LoadingScreenSolidFillOp,module,high,approved,
method,LoadingScreenSolidFillOp,LoadingScreenSolidFillOp,,,,method1354,clearStaticState,LoadingScreenSolidFillOp,module,high,approved,
field,LoadingScreenTextLayout,LoadingScreenTextLayout,,,,aClass221_4948,horizontalAlignment,LoadingScreenTextLayout,module,high,approved,
field,LoadingScreenTextLayout,LoadingScreenTextLayout,,,,aClass341_4945,verticalAlignment,LoadingScreenTextLayout,module,high,approved,
field,LoadingScreenTextLayout,LoadingScreenTextLayout,,,,aString4942,text,LoadingScreenTextLayout,module,high,approved,
field,LoadingScreenTextLayout,LoadingScreenTextLayout,,,,anInt4931,width,LoadingScreenTextLayout,module,high,approved,
field,LoadingScreenTextLayout,LoadingScreenTextLayout,,,,anInt4932,offsetY,LoadingScreenTextLayout,module,high,approved,
field,LoadingScreenTextLayout,LoadingScreenTextLayout,,,,anInt4935,lineHeight,LoadingScreenTextLayout,module,high,approved,
field,LoadingScreenTextLayout,LoadingScreenTextLayout,,,,anInt4936,height,LoadingScreenTextLayout,module,high,approved,
field,LoadingScreenTextLayout,LoadingScreenTextLayout,,,,anInt4937,textColor,LoadingScreenTextLayout,module,high,approved,
field,LoadingScreenTextLayout,LoadingScreenTextLayout,,,,anInt4940,textShadowColor,LoadingScreenTextLayout,module,high,approved,
field,LoadingScreenTextLayout,LoadingScreenTextLayout,,,,anInt4943,lineSpacing,LoadingScreenTextLayout,module,high,approved,
field,LoadingScreenTextLayout,LoadingScreenTextLayout,,,,anInt4944,fontId,LoadingScreenTextLayout,module,high,approved,
field,LoadingScreenTextLayout,LoadingScreenTextLayout,,,,anInt4946,outlineColor,LoadingScreenTextLayout,module,high,approved,
field,LoadingScreenTextLayout,LoadingScreenTextLayout,,,,anInt4947,offsetX,LoadingScreenTextLayout,module,high,approved,
method,LoadingScreenTextLayout,LoadingScreenTextLayout,,,,method1247,dumpHeapSnapshot,LoadingScreenTextLayout,module,high,approved,
method,LoadingScreenTextLayout,LoadingScreenTextLayout,,,,method1248,getHorizontalAlignments,LoadingScreenTextLayout,module,high,approved,
method,LoadingScreenTextLayout,LoadingScreenTextLayout,,,,method1249,clearStaticState,LoadingScreenTextLayout,module,high,approved,
field,LoadingScreenTextOp,LoadingScreenTextOp,,,,aClass158_4646,textLayout,LoadingScreenTextOp,module,high,approved,
field,LoadingScreenTextOp,LoadingScreenTextOp,,,,aClass324_4649,fontRenderer,LoadingScreenTextOp,module,high,approved,
field,LoadingScreenTextOp,LoadingScreenTextOp,,,,aClass45_4650,fontSpriteArchive,LoadingScreenTextOp,module,high,approved,
field,LoadingScreenTextOp,LoadingScreenTextOp,,,,aClass45_4651,fontMetricsArchive,LoadingScreenTextOp,module,high,approved,
method,LoadingScreenTextOp,LoadingScreenTextOp,,,,method716,clearStaticState,LoadingScreenTextOp,module,high,approved,
method,LoadingScreenTextOp,LoadingScreenTextOp,,,,method717,tryShowVideoAd,LoadingScreenTextOp,module,high,approved,
method,LoadingScreenTextOp,LoadingScreenTextOp,,,,method718,sortSceneGraphNodesByDepth,LoadingScreenTextOp,module,high,approved,
field,LoadingScreenTypeList,LoadingScreenTypeList,,,,aBooleanArray1725,shuffleByProfile,LoadingScreenTypeList,module,high,approved,
field,LoadingScreenTypeList,LoadingScreenTypeList,,,,aClass45_1718,archive,LoadingScreenTypeList,module,high,approved,
field,LoadingScreenTypeList,LoadingScreenTypeList,,,,anInt1715,globalFallbackTypeId,LoadingScreenTypeList,module,high,approved,
field,LoadingScreenTypeList,LoadingScreenTypeList,,,,anIntArrayArray1724,typeIdsByProfile,LoadingScreenTypeList,module,high,approved,
field,LoadingStage,LoadingStage,,,,aBoolean1013,isBlockingStage,LoadingStage,module,high,approved,
field,LoadingStage,LoadingStage,,,,aBoolean1016,isIncremental,LoadingStage,module,high,approved,
field,LoadingStage,LoadingStage,,,,aClass274_1012,primaryText,LoadingStage,module,high,approved,
field,LoadingStage,LoadingStage,,,,aClass274_1015,secondaryText,LoadingStage,module,high,approved,
field,LoadingStage,LoadingStage,,,,anInt1017,id,LoadingStage,module,high,approved,
field,LoadingStage,LoadingStage,,,,anInt1021,endProgress,LoadingStage,module,high,approved,
field,LoadingStage,LoadingStage,,,,anInt1025,startProgress,LoadingStage,module,high,approved,
method,LoadingStage,LoadingStage,,,,method525,getId,LoadingStage,module,high,approved,
method,LoadingStage,LoadingStage,,,,method526,clearStaticState,LoadingStage,module,high,approved,
method,LoadingStage,LoadingStage,,,,method527,disposeFrameViaSignLink,LoadingStage,module,high,approved,
method,LoadingStage,LoadingStage,,,,method528,values,LoadingStage,module,high,approved,
method,MouseEventRecord,MouseEventRecord,,,,method3308,getX,MouseEventRecord,module,high,approved,
method,MouseEventRecord,MouseEventRecord,,,,method3310,getType,MouseEventRecord,module,high,approved,
method,MouseEventRecord,MouseEventRecord,,,,method3311,getY,MouseEventRecord,module,high,approved,
method,MouseEventRecord,MouseEventRecord,,,,method3312,getTimestamp,MouseEventRecord,module,high,approved,
method,MouseEventRecord,MouseEventRecord,,,,method3315,getArgument,MouseEventRecord,module,high,approved,
method,MouseHandler,MouseHandler,,,,method3588,isMiddleButtonDown,MouseHandler,module,high,approved,
method,MouseHandler,MouseHandler,,,,method3589,update,MouseHandler,module,high,approved,
method,MouseHandler,MouseHandler,,,,method3590,isRightButtonDown,MouseHandler,module,high,approved,
method,MouseHandler,MouseHandler,,,,method3592,shutdown,MouseHandler,module,high,approved,
method,MouseHandler,MouseHandler,,,,method3594,getY,MouseHandler,module,high,approved,
method,MouseHandler,MouseHandler,,,,method3595,isLeftButtonDown,MouseHandler,module,high,approved,
method,MouseHandler,MouseHandler,,,,method3596,pollEvent,MouseHandler,module,high,approved,
method,MouseHandler,MouseHandler,,,,method3597,getX,MouseHandler,module,high,approved,
method,MouseInputHandler,MouseInputHandler,,,,method3588,isMiddleButtonDown,MouseInputHandler,module,high,approved,
method,MouseInputHandler,MouseInputHandler,,,,method3589,update,MouseInputHandler,module,high,approved,
method,MouseInputHandler,MouseInputHandler,,,,method3590,isRightButtonDown,MouseInputHandler,module,high,approved,
method,MouseInputHandler,MouseInputHandler,,,,method3592,shutdown,MouseInputHandler,module,high,approved,
method,MouseInputHandler,MouseInputHandler,,,,method3594,getY,MouseInputHandler,module,high,approved,
method,MouseInputHandler,MouseInputHandler,,,,method3595,isLeftButtonDown,MouseInputHandler,module,high,approved,
method,MouseInputHandler,MouseInputHandler,,,,method3596,pollEvent,MouseInputHandler,module,high,approved,
