kind,file,owner,member,signature,param_index,old,new,scope,phase,confidence,status,notes
method,EnumType,EnumType,,,,method1074,getStringValue,EnumType,module,high,approved,
field,EnumTypeList,EnumTypeList,,,,aClass45_458,configArchive,EnumTypeList,module,high,approved,Archive containing enum type definitions
field,EnumTypeList,EnumTypeList,,,,aClass60_460,typeCache,EnumTypeList,module,high,approved,EnumType definition cache
method,EnumTypeList,EnumTypeList,,,,method337,get,EnumTypeList,module,high,approved,
method,EnumTypeList,EnumTypeList,,,,method338,setCursorType,EnumTypeList,module,high,approved,
method,EnumTypeList,EnumTypeList,,,,method339,fillOnes,EnumTypeList,module,high,approved,
method,EnumTypeList,EnumTypeList,,,,method340,nextPowerOfTwo,EnumTypeList,module,high,approved,
method,FloorOverlayType,FloorOverlayType,,,,method2067,postDecode,FloorOverlayType,module,high,approved,
method,FloorOverlayType,FloorOverlayType,,,,method2069,decodeOpcode,FloorOverlayType,module,high,approved,
method,FloorOverlayType,FloorOverlayType,,,,method2070,decode,FloorOverlayType,module,high,approved,
method,FloorOverlayType,FloorOverlayType,,,,method2071,clearStaticState,FloorOverlayType,module,high,approved,
method,FloorOverlayTypeList,FloorOverlayTypeList,,,,method2031,encodeBase37,FloorOverlayTypeList,module,high,approved,
method,FloorOverlayTypeList,FloorOverlayTypeList,,,,method2032,trimCaches,FloorOverlayTypeList,module,high,approved,
method,FloorOverlayTypeList,FloorOverlayTypeList,,,,method2033,removeSoftReferences,FloorOverlayTypeList,module,high,approved,
method,FloorOverlayTypeList,FloorOverlayTypeList,,,,method2034,get,FloorOverlayTypeList,module,high,approved,
method,FloorOverlayTypeList,FloorOverlayTypeList,,,,method2036,clearStaticState,FloorOverlayTypeList,module,high,approved,
method,FloorOverlayTypeList,FloorOverlayTypeList,,,,method2037,clearCaches,FloorOverlayTypeList,module,high,approved,
field,FloorUnderlayType,FloorUnderlayType,,,,anInt331,textureId,FloorUnderlayType,module,high,approved,Optional underlay texture id
field,FloorUnderlayType,FloorUnderlayType,,,,anInt332,saturation,FloorUnderlayType,module,high,approved,Computed HSL saturation (0-255)
field,FloorUnderlayType,FloorUnderlayType,,,,anInt335,lightness,FloorUnderlayType,module,high,approved,Computed HSL lightness (0-255)
field,FloorUnderlayType,FloorUnderlayType,,,,anInt336,textureScale,FloorUnderlayType,module,high,approved,Texture scale/tiling factor (opcode 3 << 2)
field,FloorUnderlayType,FloorUnderlayType,,,,anInt337,rgb,FloorUnderlayType,module,high,approved,Raw RGB color value
field,FloorUnderlayType,FloorUnderlayType,,,,anInt341,hue,FloorUnderlayType,module,high,approved,Computed hue scaled by hueMultiplier
field,FloorUnderlayType,FloorUnderlayType,,,,anInt343,hueMultiplier,FloorUnderlayType,module,high,approved,Hue multiplier for blend weighting
local,FloorUnderlayType,FloorUnderlayType,,,,class22,floorUnderlayTypeDef,FloorUnderlayType,module,high,approved,
local,FloorUnderlayType,FloorUnderlayType,,,,class22s,floorUnderlayTypeDefs,FloorUnderlayType,module,high,approved,
method,FloorUnderlayType,FloorUnderlayType,,,,method290,decode,FloorUnderlayType,module,high,approved,
method,FloorUnderlayType,FloorUnderlayType,,,,method291,decodeOpcode,FloorUnderlayType,module,high,approved,
method,FloorUnderlayType,FloorUnderlayType,,,,method292,computeHslFromRgb,FloorUnderlayType,module,high,approved,
method,FloorUnderlayType,FloorUnderlayType,,,,method293,clearStaticState,FloorUnderlayType,module,high,approved,
method,FloorUnderlayType,FloorUnderlayType,,,,method294,processItemSpriteRequests,FloorUnderlayType,module,high,approved,
method,FloorUnderlayType,FloorUnderlayType,,,,method295,addByteBlock,FloorUnderlayType,module,high,approved,
field,FloorUnderlayTypeList,FloorUnderlayTypeList,,,,aClass45_2461,configArchive,FloorUnderlayTypeList,module,high,approved,Archive containing floor underlay definitions
field,FloorUnderlayTypeList,FloorUnderlayTypeList,,,,aClass60_2458,typeCache,FloorUnderlayTypeList,module,high,approved,FloorUnderlayType definition cache
method,FloorUnderlayTypeList,FloorUnderlayTypeList,,,,method1376,unlinkSceneGraphNode,FloorUnderlayTypeList,module,high,approved,
method,FloorUnderlayTypeList,FloorUnderlayTypeList,,,,method1377,removeSoftReferences,FloorUnderlayTypeList,module,high,approved,
method,FloorUnderlayTypeList,FloorUnderlayTypeList,,,,method1378,clearStaticState,FloorUnderlayTypeList,module,high,approved,
method,FloorUnderlayTypeList,FloorUnderlayTypeList,,,,method1379,hasCombinedMaterialFlags,FloorUnderlayTypeList,module,high,approved,
method,FloorUnderlayTypeList,FloorUnderlayTypeList,,,,method1380,get,FloorUnderlayTypeList,module,high,approved,
method,FloorUnderlayTypeList,FloorUnderlayTypeList,,,,method1381,clearCaches,FloorUnderlayTypeList,module,high,approved,
method,FloorUnderlayTypeList,FloorUnderlayTypeList,,,,method1382,getGlFormatComponentCount,FloorUnderlayTypeList,module,high,approved,
method,FloorUnderlayTypeList,FloorUnderlayTypeList,,,,method1383,trimCaches,FloorUnderlayTypeList,module,high,approved,
field,GfxType,GfxType,,,,aBoolean4487,restartAnimationOnReapply,GfxType,module,high,approved,"When reapplied, consult sequence restart mode"
field,GfxType,GfxType,,,,aByte4488,terrainContourMode,GfxType,module,high,approved,Ground contour mode passed to model placement
field,GfxType,GfxType,,,,aShortArray4490,recolorFrom,GfxType,module,high,approved,Original model colors to replace
field,GfxType,GfxType,,,,aShortArray4499,retextureFrom,GfxType,module,high,approved,Original model textures to replace
field,GfxType,GfxType,,,,aShortArray4502,recolorTo,GfxType,module,high,approved,Replacement model colors
field,GfxType,GfxType,,,,aShortArray4504,retextureTo,GfxType,module,high,approved,Replacement model textures
field,GfxType,GfxType,,,,anInt4489,ambient,GfxType,module,high,approved,Ambient lighting adjustment
field,GfxType,GfxType,,,,anInt4492,resizeY,GfxType,module,high,approved,Vertical model scale (Y)
field,GfxType,GfxType,,,,anInt4498,resizeXZ,GfxType,module,high,approved,Horizontal model scale (X/Z)
field,GfxType,GfxType,,,,anInt4501,id,GfxType,module,high,approved,GfxType id
field,GfxType,GfxType,,,,anInt4503,seqId,GfxType,module,high,approved,Optional animation sequence id
field,GfxType,GfxType,,,,anInt4506,modelId,GfxType,module,high,approved,Base model id
field,GfxType,GfxType,,,,anInt4507,terrainContourParam,GfxType,module,high,approved,Ground contour mode parameter
field,GfxType,GfxType,,,,anInt4508,rotationY,GfxType,module,high,approved,Y-axis rotation in degrees (0/90/180/270)
field,GfxType,GfxType,,,,anInt4512,contrast,GfxType,module,high,approved,Contrast lighting adjustment
local,GfxType,GfxType,,,,class368,gfxTypeDefVar,GfxType,module,high,approved,
local,GfxType,GfxType,,,,class368s,gfxTypeDefVars,GfxType,module,high,approved,
method,GfxType,GfxType,,,,method3558,getSecondaryModel,GfxType,module,high,approved,
method,GfxType,GfxType,,,,method3559,decode,GfxType,module,high,approved,
method,GfxType,GfxType,,,,method3560,clearStaticState,GfxType,module,high,approved,
method,GfxType,GfxType,,,,method3561,getWidgetActionText,GfxType,module,high,approved,
method,GfxType,GfxType,,,,method3562,getModel,GfxType,module,high,approved,
method,GfxType,GfxType,,,,method3563,hasBit11Flag,GfxType,module,high,approved,
method,GfxType,GfxType,,,,method3564,decodeOpcode,GfxType,module,high,approved,
method,GfxType,GfxType,,,,method3565,getContouredModel,GfxType,module,high,approved,
method,GfxType,GfxType,,,,method3566,buildModel,GfxType,module,high,approved,
field,GfxTypeList,GfxTypeList,,,,aClass45_3979,definitionArchive,GfxTypeList,module,high,approved,Archive containing gfx type definitions [auto-conflict-resolve: GfxTypeList:aClass45_3979 -> definitionArchive]
field,GfxTypeList,GfxTypeList,,,,aClass45_3981,modelArchive,GfxTypeList,module,high,approved,Archive containing referenced model data
field,GfxTypeList,GfxTypeList,,,,aClass60_3989,typeCache,GfxTypeList,module,high,approved,GfxType definition cache
field,GfxTypeList,GfxTypeList,,,,aClass60_3990,modelCache,GfxTypeList,module,high,approved,Built model cache keyed by gfx id + toolkit
method,GfxTypeList,GfxTypeList,,,,method2541,setModelAmbientBias,GfxTypeList,module,high,approved,
method,GfxTypeList,GfxTypeList,,,,method2542,removeSoftReferences,GfxTypeList,module,high,approved,
method,GfxTypeList,GfxTypeList,,,,method2543,get,GfxTypeList,module,high,approved,
method,GfxTypeList,GfxTypeList,,,,method2544,trimCaches,GfxTypeList,module,high,approved,
method,GfxTypeList,GfxTypeList,,,,method2545,clearStaticState,GfxTypeList,module,high,approved,
method,GfxTypeList,GfxTypeList,,,,method2546,clearCaches,GfxTypeList,module,high,approved,
field,HitmarkType,HitmarkType,,,,aString423,textTemplate,HitmarkType,module,high,approved,Template string containing %1 placeholder
field,HitmarkType,HitmarkType,,,,anInt420,textBaselineOffsetY,HitmarkType,module,high,approved,Extra baseline Y offset applied to text/sprites
field,HitmarkType,HitmarkType,,,,anInt421,leftSpriteId,HitmarkType,module,high,approved,Left cap sprite id
field,HitmarkType,HitmarkType,,,,anInt422,movementOffsetY,HitmarkType,module,high,approved,Vertical interpolation offset over lifetime
field,HitmarkType,HitmarkType,,,,anInt424,movementOffsetX,HitmarkType,module,high,approved,Horizontal interpolation offset over lifetime
field,HitmarkType,HitmarkType,,,,anInt426,fadeStartCycle,HitmarkType,module,high,approved,Cycle offset where alpha fade begins
field,HitmarkType,HitmarkType,,,,anInt429,rightSpriteId,HitmarkType,module,high,approved,Right cap sprite id
field,HitmarkType,HitmarkType,,,,anInt431,replacementMode,HitmarkType,module,high,approved,"Slot replacement strategy (0=earliest expiry, 1=lowest value)"
field,HitmarkType,HitmarkType,,,,anInt433,middleSpriteId,HitmarkType,module,high,approved,Middle/tiled sprite id
field,HitmarkType,HitmarkType,,,,anInt434,durationCycles,HitmarkType,module,high,approved,Lifetime in client cycles
field,HitmarkType,HitmarkType,,,,anInt435,fontId,HitmarkType,module,high,approved,Font id used to render hitmark text
field,HitmarkType,HitmarkType,,,,anInt439,iconSpriteId,HitmarkType,module,high,approved,Trailing icon sprite id
field,HitmarkType,HitmarkType,,,,anInt444,textColor,HitmarkType,module,high,approved,Base RGB text color
local,HitmarkType,HitmarkType,,,,class31,hitmarkTypeDefVar,HitmarkType,module,high,approved,
local,HitmarkType,HitmarkType,,,,class31s,hitmarkTypeDefVars,HitmarkType,module,high,approved,
method,HitmarkType,HitmarkType,,,,method324,getRightSprite,HitmarkType,module,high,approved,
method,HitmarkType,HitmarkType,,,,method325,getIconSprite,HitmarkType,module,high,approved,
method,HitmarkType,HitmarkType,,,,method327,getLeftSprite,HitmarkType,module,high,approved,
method,HitmarkType,HitmarkType,,,,method328,clearStaticState,HitmarkType,module,high,approved,
method,HitmarkType,HitmarkType,,,,method329,decodeOpcode,HitmarkType,module,high,approved,
method,HitmarkType,HitmarkType,,,,method330,loadSprites,HitmarkType,module,high,approved,
method,HitmarkType,HitmarkType,,,,method331,getMiddleSprite,HitmarkType,module,high,approved,
method,HitmarkType,HitmarkType,,,,method332,decode,HitmarkType,module,high,approved,
method,HitmarkType,HitmarkType,,,,method333,formatText,HitmarkType,module,high,approved,
field,HitmarkTypeList,HitmarkTypeList,,,,aClass45_2866,definitionArchive,HitmarkTypeList,module,high,approved,Archive containing hitmark definitions [auto-conflict-resolve: HitmarkTypeList:aClass45_2866 -> definitionArchive]
field,HitmarkTypeList,HitmarkTypeList,,,,aClass45_2873,spriteArchive,HitmarkTypeList,module,high,approved,Archive containing hitmark sprites/fonts
field,HitmarkTypeList,HitmarkTypeList,,,,aClass60_2862,spriteCache,HitmarkTypeList,module,high,approved,Decoded hitmark sprite cache
field,HitmarkTypeList,HitmarkTypeList,,,,aClass60_2875,typeCache,HitmarkTypeList,module,high,approved,HitmarkType definition cache
method,HitmarkTypeList,HitmarkTypeList,,,,method1598,removeSoftReferences,HitmarkTypeList,module,high,approved,
method,HitmarkTypeList,HitmarkTypeList,,,,method1601,get,HitmarkTypeList,module,high,approved,
method,HitmarkTypeList,HitmarkTypeList,,,,method1602,clearCaches,HitmarkTypeList,module,high,approved,
method,HitmarkTypeList,HitmarkTypeList,,,,method1603,trimCaches,HitmarkTypeList,module,high,approved,
method,HitmarkTypeList,HitmarkTypeList,,,,method1604,clearStaticState,HitmarkTypeList,module,high,approved,
method,IDKType,IDKType,,,,method341,getBodyModelData,IDKType,module,high,approved,
method,IDKType,IDKType,,,,method342,areHeadModelsReady,IDKType,module,high,approved,
method,IDKType,IDKType,,,,method343,getHeadModelData,IDKType,module,high,approved,
method,IDKType,IDKType,,,,method344,decodeOpcode,IDKType,module,high,approved,
method,IDKType,IDKType,,,,method346,decode,IDKType,module,high,approved,
method,IDKType,IDKType,,,,method347,sortParallelIntArrays,IDKType,module,high,approved,
method,IDKType,IDKType,,,,method348,areBodyModelsReady,IDKType,module,high,approved,
method,IDKType,IDKType,,,,method351,clearStaticState,IDKType,module,high,approved,
field,IDKTypeList,IDKTypeList,,,,aClass45_2048,definitionArchive,IDKTypeList,module,high,approved,Archive containing IDK type definitions [auto-conflict-resolve: IDKTypeList:aClass45_2048 -> definitionArchive]
field,IDKTypeList,IDKTypeList,,,,aClass45_2054,modelArchive,IDKTypeList,module,high,approved,Archive containing model data referenced by IDK types
field,IDKTypeList,IDKTypeList,,,,aClass60_2050,typeCache,IDKTypeList,module,high,approved,IDKType definition cache
method,IDKTypeList,IDKTypeList,,,,method1202,buildWearableItemIds,IDKTypeList,module,high,approved,
method,IDKTypeList,IDKTypeList,,,,method1203,get,IDKTypeList,module,high,approved,
method,IDKTypeList,IDKTypeList,,,,method1204,removeSoftReferences,IDKTypeList,module,high,approved,
method,IDKTypeList,IDKTypeList,,,,method1205,decodeWorldMapArea,IDKTypeList,module,high,approved,
method,IDKTypeList,IDKTypeList,,,,method1206,clearCaches,IDKTypeList,module,high,approved,
method,IDKTypeList,IDKTypeList,,,,method1207,trimCaches,IDKTypeList,module,high,approved,
method,IDKTypeList,IDKTypeList,,,,method1208,clearStaticState,IDKTypeList,module,high,approved,
field,InvType,InvType,,,,anInt9542,size,InvType,module,high,approved,Inventory capacity / slot count
method,InvType,InvType,,,,method3191,decodeOpcode,InvType,module,high,approved,
method,InvType,InvType,,,,method3192,decode,InvType,module,high,approved,
field,InvTypeList,InvTypeList,,,,aClass45_3468,configArchive,InvTypeList,module,high,approved,Archive containing inv type definitions
field,InvTypeList,InvTypeList,,,,aClass60_3466,typeCache,InvTypeList,module,high,approved,InvType definition cache
method,InvTypeList,InvTypeList,,,,method2044,get,InvTypeList,module,high,approved,
method,InvTypeList,InvTypeList,,,,method2045,clearStaticState,InvTypeList,module,high,approved,
method,InvTypeList,InvTypeList,,,,method2046,resetMovementAnimationSelector,InvTypeList,module,high,approved,
field,ItemType,ItemType,,,,aBoolean2755,tradable,ItemType,module,high,approved,Tradable flag (opcode 65)
field,ItemType,ItemType,,,,aBoolean2783,membersOnly,ItemType,module,high,approved,Members-only item flag (opcode 16)
field,ItemType,ItemType,,,,aByteArray2821,recolorPaletteIndices,ItemType,module,high,approved,Optional recolor palette map (opcode 42)
field,ItemType,ItemType,,,,aClass255_2761,list,ItemType,module,high,approved,Owning ItemTypeList reference
field,ItemType,ItemType,,,,aClass356_2757,params,ItemType,module,high,approved,Arbitrary param table (opcode 249)
field,ItemType,ItemType,,,,aShortArray2771,recolorTo,ItemType,module,high,approved,Model recolor target indices (opcode 40)
field,ItemType,ItemType,,,,aShortArray2777,recolorFrom,ItemType,module,high,approved,Model recolor source indices (opcode 40)
field,ItemType,ItemType,,,,aShortArray2785,retextureFrom,ItemType,module,high,approved,Model retexture source indices (opcode 41)
field,ItemType,ItemType,,,,aShortArray2801,retextureTo,ItemType,module,high,approved,Model retexture target indices (opcode 41)
field,ItemType,ItemType,,,,aString2795,name,ItemType,module,high,approved,Item name (opcode 2)
field,ItemType,ItemType,,,,aStringArray2763,inventoryActions,ItemType,module,high,approved,Inventory interaction actions (opcodes 35-39)
field,ItemType,ItemType,,,,aStringArray2811,groundActions,ItemType,module,high,approved,Ground interaction actions (opcodes 30-34)
field,ItemType,ItemType,,,,anInt2753,femaleWearOffsetY,ItemType,module,high,approved,Female wear model offset Y (opcode 126)
field,ItemType,ItemType,,,,anInt2756,modelId,ItemType,module,high,approved,Base model id (opcode 1)
field,ItemType,ItemType,,,,anInt2758,noteId,ItemType,module,high,approved,Noted linked item id (opcode 97)
field,ItemType,ItemType,,,,anInt2760,femaleWearModel1,ItemType,module,high,approved,Female wearable model secondary (opcode 26)
field,ItemType,ItemType,,,,anInt2765,resizeZ,ItemType,module,high,approved,Model resize Z (opcode 112)
field,ItemType,ItemType,,,,anInt2767,maleHeadModel1,ItemType,module,high,approved,Male head model secondary (opcode 92)
field,ItemType,ItemType,,,,anInt2769,id,ItemType,module,high,approved,Item definition id (set by ItemTypeList loader)
field,ItemType,ItemType,,,,anInt2770,femaleWearModel2,ItemType,module,high,approved,Female wearable model tertiary (opcode 79)
field,ItemType,ItemType,,,,anInt2775,femaleHeadModel1,ItemType,module,high,approved,Female head model secondary (opcode 93)
field,ItemType,ItemType,,,,anInt2778,boughtId,ItemType,module,high,approved,Bought linked item id (opcode 121)
field,ItemType,ItemType,,,,anInt2779,offsetX2d,ItemType,module,high,approved,Inventory X offset (opcode 7)
field,ItemType,ItemType,,,,anInt2781,yan2d,ItemType,module,high,approved,Inventory Y rotation (opcode 6)
field,ItemType,ItemType,,,,anInt2786,resizeX,ItemType,module,high,approved,Model resize X (opcode 110)
field,ItemType,ItemType,,,,anInt2787,xan2d,ItemType,module,high,approved,Inventory X rotation (opcode 5)
field,ItemType,ItemType,,,,anInt2788,femaleWearModel0,ItemType,module,high,approved,Female wearable model base (opcode 25)
field,ItemType,ItemType,,,,anInt2791,ambient,ItemType,module,high,approved,Model ambient bias (opcode 113)
field,ItemType,ItemType,,,,anInt2792,maleHeadModel0,ItemType,module,high,approved,Male head model base (opcode 90)
field,ItemType,ItemType,,,,anInt2794,resizeY,ItemType,module,high,approved,Model resize Y (opcode 111)
field,ItemType,ItemType,,,,anInt2797,maleWearOffsetY,ItemType,module,high,approved,Male wear model offset Y (opcode 125)
field,ItemType,ItemType,,,,anInt2799,dummyItem,ItemType,module,high,approved,Dummy/hidden item flag (opcode 96)
field,ItemType,ItemType,,,,anInt2802,value,ItemType,module,high,approved,Shop value/cost (opcode 12/18 path)
field,ItemType,ItemType,,,,anInt2803,femaleWearOffsetX,ItemType,module,high,approved,Female wear model offset X (opcode 126)
field,ItemType,ItemType,,,,anInt2804,maleWearModel1,ItemType,module,high,approved,Male wearable model secondary (opcode 24)
field,ItemType,ItemType,,,,anInt2805,maleWearModel2,ItemType,module,high,approved,Male wearable model tertiary (opcode 78)
field,ItemType,ItemType,,,,anInt2807,maleWearOffsetX,ItemType,module,high,approved,Male wear model offset X (opcode 125)
field,ItemType,ItemType,,,,anInt2808,maleWearOffsetZ,ItemType,module,high,approved,Male wear model offset Z (opcode 125)
field,ItemType,ItemType,,,,anInt2810,zan2d,ItemType,module,high,approved,Inventory Z rotation (opcode 95)
field,ItemType,ItemType,,,,anInt2812,boughtTemplateId,ItemType,module,high,approved,Bought template item id (opcode 122)
field,ItemType,ItemType,,,,anInt2815,maleWearModel0,ItemType,module,high,approved,Male wearable model base (opcode 23)
field,ItemType,ItemType,,,,anInt2819,stackable,ItemType,module,high,approved,Stackable flag/int form (opcode 11)
field,ItemType,ItemType,,,,anInt2820,alwaysShowCount,ItemType,module,high,approved,Force amount text in inventory sprite overlays
field,ItemType,ItemType,,,,anInt2822,femaleHeadModel0,ItemType,module,high,approved,Female head model base (opcode 91)
field,ItemType,ItemType,,,,anInt2823,femaleWearOffsetZ,ItemType,module,high,approved,Female wear model offset Z (opcode 126)
field,ItemType,ItemType,,,,anInt2824,contrast,ItemType,module,high,approved,Model contrast bias (opcode 114 * 5)
field,ItemType,ItemType,,,,anInt2825,zoom2d,ItemType,module,high,approved,Inventory sprite zoom (opcode 4)
field,ItemType,ItemType,,,,anInt2826,offsetY2d,ItemType,module,high,approved,Inventory Y offset (opcode 8)
field,ItemType,ItemType,,,,anInt2827,team,ItemType,module,high,approved,Team id (opcode 115)
field,ItemType,ItemType,,,,anInt2833,noteTemplateId,ItemType,module,high,approved,Noted template item id (opcode 98)
field,ItemType,ItemType,,,,anIntArray2762,stackVariantItemIds,ItemType,module,high,approved,Item ids for stack-size variants (opcodes 100-109)
field,ItemType,ItemType,,,,anIntArray2772,questRequirementIds,ItemType,module,high,approved,Quest requirement ids (opcode 132)
field,ItemType,ItemType,,,,anIntArray2831,stackVariantThresholds,ItemType,module,high,approved,Stack thresholds for variant ids (opcodes 100-109)
local,ItemType,ItemType,,,,class213,itemTypeDefVar,ItemType,module,high,approved,
local,ItemType,ItemType,,,,class213s,itemTypeDefVars,ItemType,module,high,approved,
method,ItemType,ItemType,,,,method1554,getHeadModelData,ItemType,module,high,approved,Build head model data for gender
method,ItemType,ItemType,,,,method1555,hasHeadModelData,ItemType,module,high,approved,Check head model availability
method,ItemType,ItemType,,,,method1556,applyBoughtTemplate,ItemType,module,high,approved,Apply bought/lent linkage/template fields
method,ItemType,ItemType,,,,method1558,getWearModelData,ItemType,module,high,approved,Build wearable model data for gender
method,ItemType,ItemType,,,,method1559,getModel,ItemType,module,high,approved,Build/cache rendered item model
method,ItemType,ItemType,,,,method1560,getStackVariant,ItemType,module,high,approved,Resolve stack-size variant item
method,ItemType,ItemType,,,,method1561,getStringParam,ItemType,module,high,approved,Read string param with fallback
method,ItemType,ItemType,,,,method1562,renderInventorySpritePixels,ItemType,module,high,approved,Render 36x32 inventory sprite pixels
method,ItemType,ItemType,,,,method1563,postDecode,ItemType,module,high,approved,Finalize state after decode
method,ItemType,ItemType,,,,method1565,hasWearModelData,ItemType,module,high,approved,Check wearable model availability
method,ItemType,ItemType,,,,method1566,decodeOpcode,ItemType,module,high,approved,Decode a single item opcode
method,ItemType,ItemType,,,,method1567,getIntParam,ItemType,module,high,approved,Read int param with fallback
method,ItemType,ItemType,,,,method1569,decode,ItemType,module,high,approved,Decode full item definition payload
method,ItemType,ItemType,,,,method1570,applyNoteTemplate,ItemType,module,high,approved,Apply note linkage/template fields
method,ItemType,ItemType,,,,method1571,applySpriteShadow,ItemType,module,high,approved,Apply inventory sprite shadow pass
method,ItemType,ItemType,,,,method1572,applySpriteOutline,ItemType,module,high,approved,Apply inventory sprite outline pass
field,ItemTypeList,ItemTypeList,,,,aBoolean3269,allowMembers,ItemTypeList,module,high,approved,Whether members-only item data is enabled
field,ItemTypeList,ItemTypeList,,,,aClass126_3289,spriteCacheKey,ItemTypeList,module,high,approved,Reusable lookup key for item sprite cache
field,ItemTypeList,ItemTypeList,,,,aClass175_3288,spriteCache,ItemTypeList,module,high,approved,Item sprite/icon cache
field,ItemTypeList,ItemTypeList,,,,aClass326_3292,paramTypeList,ItemTypeList,module,high,approved,ParamTypeList for member-only param filtering
field,ItemTypeList,ItemTypeList,,,,aClass45_3267,definitionArchive,ItemTypeList,module,high,approved,Archive containing item definitions [auto-conflict-resolve: ItemTypeList:aClass45_3267 -> definitionArchive]
field,ItemTypeList,ItemTypeList,,,,aClass45_3268,modelArchive,ItemTypeList,module,high,approved,Archive containing item model data
field,ItemTypeList,ItemTypeList,,,,aClass60_3278,typeCache,ItemTypeList,module,high,approved,ItemType definition cache
